taxpayer_id,name,income,declared_tax,paid_tax,deductions,filing_status,year
4478,Otieno Kenyatta,26234034,5693663,5693663,919898,Single,2022
4479,Keter Sang,3793194,716044,716044,-699210,Single,2024
4480,Chepkoech Korir,628521,143798,143798,11099,Single,2022
4481,Akinyi Kenyatta,4146935,449862,449862,540113,Single,2024
4482,Njeri Owino,2540264,590307,590307,-996559,Single,2023
4483,Chebet Kemboi,4611780,1090648,1090648,41932,Single,2023
4484,Chepkoech Kamau,3879320,718437,718437,41056,Married,2022
4485,Kimani Korir,13373162,2613464,0,2136150,Married,2022
4486,Wanjiku Ngugi,2637100,577411,577411,222911,Married,2022
4487,Maina Moi,5856970,1485099,1485099,552087,Married,2023
4488,Odinga Rotich,3278549,860018,860018,194994,Married,2022
4489,Wanjiku Mutai,4079725,991331,991331,-289938,Married,2024
4490,Cheruiyot Kiprono,29723112,5721539,0,5448794,Head of Household,2023
4491,Cheruiyot Ngugi,2349196,341887,341887,-260199,Single,2023
4492,Gathoni Kipchoge,2104142,485530,485530,-792203,Single,2022
4493,Odhiambo Kipkemoi,2159560,577070,577070,489787,Single,2023
4494,Wangari Sigei,2027647,419909,419909,367846,Married,2023
4495,Cherono Kibaki,648057,488356,488356,109080,Married,2023
4496,Odinga Rudisha,2273959,320000,320000,675399,Single,2022
4497,Odhiambo Kemboi,2418537,445799,445799,107001,Head of Household,2024
4498,Kiplangat Sang,977406,133850,133850,77972,Head of Household,2024
4499,Odhiambo Korir,3470609,574370,574370,969396,Married,2023
4500,Kamau Kipkemoi,1872891,376603,376603,326826,Head of Household,2023
4501,Wangari Nyong'o,36721692,7233643,0,8704280,Head of Household,2024
4502,Wanjiku Kamau,204021,37315,37315,40421,Head of Household,2023
4503,Kosgei Ngugi,11260163,1447540,0,3266181,Single,2024
4504,Muthoni Ngugi,2502250,503256,503256,664728,Married,2023
4505,Ruto Kipchoge,1038858,220116,220116,164115,Head of Household,2024
4506,Rotich Karanja,1072693,298996,298996,109348,Head of Household,2024
4507,Omondi Rotich,3198076,432067,432067,162731,Single,2024
4508,Kariuki Ondiek,39641052,5795003,0,1266854,Married,2022
4509,Muthoni Mwangi,2168349,478082,478082,408008,Married,2022
4510,Keter Kipkemoi,1783250,497524,497524,524447,Head of Household,2022
4511,Chebet Ouma,1107316,171034,171034,26859,Single,2022
4512,Chepkoech Ngugi,2005306,311468,311468,449049,Married,2023
4513,Kiprop Ngugi,866560,128157,128157,3420,Married,2023
4514,Chepkoech Kemboi,2761823,593357,593357,307001,Single,2024
4515,Gathoni Muchiri,3004078,710784,710784,23696,Single,2024
4516,Wangari Kamau,3458319,481274,481274,543476,Head of Household,2023
4517,Maina Nyong'o,3093022,635272,635272,42838,Head of Household,2023
4518,Rotich Kibaki,1179462,327677,327677,93687,Head of Household,2023
4519,Keter Kipkemoi,4780874,1283496,1283496,72098,Single,2022
4520,Keter Kiprono,624035,184657,184657,72654,Married,2022
4521,Kamau Mwangi,462377,58382,58382,102173,Married,2023
4522,Kiplangat Lagat,2020896,540389,540389,289917,Married,2024
4523,Kimani Rotich,4033732,745832,745832,520024,Head of Household,2022
4524,Rotich Ondiek,48020628,5985399,5985399,566676,Married,2024
4525,Kimani Mwangi,565175,158633,158633,152406,Head of Household,2022
4526,Kiprop Nyong'o,4476735,476310,476310,60675,Single,2022
4527,Kibet Kiprotich,4302043,1146112,1146112,-771104,Head of Household,2022
4528,Odhiambo Rotich,1716564,197119,197119,54828,Married,2022
4529,Wambui Lagat,3909640,778680,778680,974588,Head of Household,2022
4530,Njeri Rudisha,35598365,6832219,6832219,859676,Married,2023
4531,Muthoni Ouma,3596330,563755,563755,4380345,Single,2022
4532,Cheruiyot Kenyatta,4752975,1259425,1259425,-208248,Married,2022
4533,Cherono Ngugi,2621267,382536,382536,11194,Single,2024
4534,Mutua Kamau,34552082,7522737,7522737,734944,Head of Household,2022
4535,Chepkoech Kuria,1051894,140668,140668,9271,Head of Household,2023
4536,Otieno Kenyatta,505895,97932,97932,77926,Single,2022
4537,Gathoni Njuguna,2743017,799550,799550,535600,Head of Household,2022
4538,Wambui Ouma,1808619,223512,223512,516323,Single,2022
4539,Wanjiku Sang,1206181,300489,300489,163289,Single,2023
4540,Wangari Kuria,1917192,336260,336260,154458,Single,2024
4541,Nyambura Nyong'o,4254233,932307,932307,175071,Married,2024
4542,Omondi Kamau,2152202,288228,288228,-316463,Single,2022
4543,Njoroge Owino,4279036,641294,641294,5105401,Married,2023
4544,Otieno Karanja,3463163,1675696,1675696,973694,Married,2024
4545,Kamau Korir,20810967,2246615,0,4871374,Head of Household,2022
4546,Kamau Muchiri,3718601,1058892,1058892,214178,Married,2024
4547,Wanjiku Kiprotich,2073085,242628,242628,-878853,Head of Household,2023
4548,Chebet Rudisha,3280078,667837,667837,746472,Head of Household,2024
4549,Auma Rudisha,4893726,1033316,1033316,392855,Single,2022
4550,Kamau Kipkemoi,1778262,212725,212725,509840,Single,2023
4551,Kipchoge Sigei,3278289,516435,516435,951001,Single,2023
4552,Mutua Kenyatta,4616587,1112226,1112226,31028,Head of Household,2023
4553,Akinyi Kipchoge,11179626,1515270,0,3065037,Head of Household,2024
4554,Mutua Kipchoge,3486811,453934,453934,830769,Head of Household,2022
4555,Kamau Wanjala,4901875,1316096,1316096,127357,Head of Household,2022
4556,Kosgei Ochieng,39118107,6578665,0,9877308,Single,2024
4557,Odinga Mwangi,682446,111869,111869,179583,Married,2023
4558,Cherono Muchiri,15080899,4357343,4357343,15821766,Head of Household,2023
4559,Kibet Bett,4173543,778153,778153,187017,Head of Household,2023
4560,Njoroge Kipkemoi,4535226,459589,459589,403804,Married,2024
4561,Kiprop Muchiri,1991901,285059,285059,-740848,Married,2023
4562,Njoroge Kirui,2879266,664281,664281,352212,Single,2022
4563,Omondi Korir,15941430,4274340,0,2963321,Head of Household,2023
4564,Odhiambo Kiprono,17239253,4212016,0,2496684,Single,2024
4565,Gathoni Rudisha,3352211,986407,986407,-935960,Married,2024
4566,Cherono Ochieng,19783672,4824124,0,4411068,Single,2024
4567,Mutua Wanjala,4055678,1065068,1065068,321710,Head of Household,2023
4568,Kosgei Mutai,421357,46309,46309,93637,Single,2023
4569,Rotich Kamau,2282825,1238046,1238046,619490,Married,2023
4570,Cheruiyot Rotich,1009777,125199,125199,-457071,Married,2024
4571,Odhiambo Rotich,3190962,401728,401728,158851,Married,2024
4572,Kamau Ouma,4313107,864796,864796,286139,Single,2023
4573,Kimani Kuria,4592332,735699,735699,174825,Single,2023
4574,Kiprop Sang,481630,98287,98287,109542,Head of Household,2023
4575,Rotich Kimutai,2458458,303425,303425,-805111,Married,2023
4576,Otieno Sang,4701800,1384921,1384921,98328,Single,2023
4577,Cheruiyot Rotich,3954474,444948,444948,41007,Single,2024
4578,Wambui Kamau,4065043,1058520,1058520,312642,Married,2024
4579,Kimani Sang,3683079,600646,600646,260838,Married,2024
4580,Odhiambo Sang,3652672,745679,745679,435547,Single,2023
4581,Ruto Kiprotich,2894972,424957,424957,85030,Single,2023
4582,Kamau Karanja,1190949,178036,178036,135140,Married,2022
4583,Wambui Kipkemoi,4261989,654328,654328,100473,Head of Household,2024
4584,Gathoni Wanjala,5606969,924422,924422,734421,Married,2022
4585,Chebet Mwangi,4821517,1183515,1183515,896426,Married,2024
4586,Chepkoech Nyong'o,49366093,14265372,0,1926569,Head of Household,2023
4587,Gathoni Rudisha,2006307,595985,595985,385527,Married,2022
4588,Gathoni Karanja,1466096,878936,878936,166697,Married,2024
4589,Nyambura Rotich,4735176,1264281,1264281,875882,Married,2022
4590,Wangari Korir,4593081,3432386,3432386,816881,Head of Household,2022
4591,Kiprop Ochieng,9337291,2692970,2692970,570050,Married,2022
4592,Njoroge Kibaki,13825012,2017353,0,808796,Head of Household,2024
4593,Kamau Rudisha,1136853,210168,210168,26742,Married,2023
4594,Njoroge Mwangi,1966710,504735,504735,2086898,Married,2024
4595,Chebet Mwangi,15507898,4336234,0,3586660,Single,2024
4596,Nyambura Mwangi,780374,498556,498556,61321,Single,2023
4597,Chebet Kibaki,3143782,890578,890578,630831,Head of Household,2024
4598,Cheruiyot Wanjala,35376554,10558653,0,8533203,Single,2024
4599,Mutua Rotich,379523,293698,293698,87012,Head of Household,2022
4600,Kipchoge Kiprotich,2527289,605578,605578,2901129,Single,2022
4601,Njoroge Kipkemoi,4482334,895313,895313,731046,Married,2022
4602,Keter Lagat,1228290,270491,270491,300515,Head of Household,2023
4603,Ruto Kiprono,2371108,641741,641741,139319,Head of Household,2024
4604,Mutua Rotich,3577425,660134,660134,449597,Single,2023
4605,Kiplangat Owino,486354,70450,70450,130031,Head of Household,2022
4606,Kibet Sigei,3799815,441354,441354,-853725,Married,2022
4607,Njoroge Kipchoge,367019,79660,79660,26768,Married,2023
4608,Muthoni Owino,2051842,266482,266482,516247,Married,2022
4609,Odinga Muchiri,3778889,785250,785250,-249490,Married,2022
4610,Kiplangat Owino,765859,186804,186804,21747,Married,2023
4611,Akinyi Korir,850276,173105,173105,114615,Married,2024
4612,Nyambura Ngugi,2160757,998735,998735,645040,Head of Household,2023
4613,Ruto Gitau,3648098,940106,940106,563670,Single,2024
4614,Rotich Kuria,2131361,1444652,1444652,571623,Single,2022
4615,Ruto Ondiek,3320905,2193145,2193145,327652,Head of Household,2024
4616,Chebet Nyong'o,34190851,6848953,0,3208450,Head of Household,2022
4617,Wambui Kirui,2633292,1739766,1739766,737550,Single,2023
4618,Kibet Karanja,302911,86782,86782,71707,Single,2024
4619,Auma Korir,3374591,807145,807145,619243,Married,2022
4620,Kamau Karanja,2094717,456970,456970,-820162,Single,2024
4621,Akinyi Kamau,2856023,826647,826647,405329,Head of Household,2022
4622,Odhiambo Kipchoge,29749908,7659845,7659845,966799,Head of Household,2023
4623,Chebet Ngugi,1096277,185144,185144,285690,Married,2024
4624,Kimani Mutai,1077977,255016,255016,9144,Married,2023
4625,Mutua Owino,26414609,6033070,6033070,779544,Single,2023
4626,Kamau Kuria,716917,76854,76854,80920,Married,2023
4627,Chepkoech Sang,2838848,802657,802657,589228,Single,2024
4628,Odinga Owino,4672307,824815,824815,919369,Married,2022
4629,Kibet Bett,23348784,2448670,2448670,532446,Head of Household,2022
4630,Kamau Ondiek,32251670,6786577,0,7995054,Married,2024
4631,Kibet Ouma,446126,71903,71903,78900,Married,2022
4632,Akinyi Muchiri,1276484,193599,193599,285991,Head of Household,2023
4633,Gathoni Mwangi,1728544,275537,275537,50786,Married,2023
4634,Chepkoech Kiprotich,20643173,5890087,0,572070,Head of Household,2023
4635,Kiprop Kimutai,39681305,11898019,0,10647105,Single,2024
4636,Wambui Kirui,749899,203101,203101,22122,Married,2022
4637,Ruto Moi,4644924,1190113,1190113,527347,Married,2022
4638,Kariuki Gitau,2918225,592568,592568,10448,Married,2023
4639,Cherono Kirui,2570483,284431,284431,32053,Head of Household,2023
4640,Cheruiyot Kenyatta,17708504,2182137,2182137,339262,Married,2022
4641,Nyambura Kemboi,4475292,3299794,3299794,72536,Single,2023
4642,Ruto Ouma,768503,150305,150305,1236083,Head of Household,2022
4643,Muthoni Kemboi,1698619,388664,388664,-208696,Head of Household,2022
4644,Odinga Kipkemoi,42091637,4887330,0,7155956,Head of Household,2022
4645,Kipchoge Owino,380709,103399,103399,109970,Head of Household,2024
4646,Kariuki Rudisha,1281847,297497,297497,98931,Married,2023
4647,Kimani Ouma,2390179,342629,342629,251045,Married,2024
4648,Odinga Kemboi,393991,96110,96110,29033,Married,2024
4649,Cherono Nyong'o,3483676,915083,915083,969319,Single,2023
4650,Auma Kipchoge,40741286,5533414,5533414,331094,Single,2023
4651,Kosgei Wanjala,425284,55270,55270,117658,Married,2022
4652,Wangari Moi,1111642,232178,232178,179076,Single,2022
4653,Kiplangat Owino,4813414,1265041,1265041,-827819,Married,2023
4654,Gathoni Kenyatta,2364179,653987,653987,222572,Head of Household,2022
4655,Keter Sigei,4551858,913128,913128,331506,Single,2023
4656,Chebet Kimutai,3418002,368715,368715,198785,Head of Household,2024
4657,Njeri Kimutai,16422304,2400829,2400829,155935,Single,2022
4658,Gathoni Ondiek,4456993,1092504,1092504,856007,Single,2023
4659,Kariuki Kimutai,4355043,1183688,1183688,993169,Married,2022
4660,Jelimo Kenyatta,742033,109219,109219,143118,Head of Household,2023
4661,Rotich Kirui,3602561,657243,657243,-669536,Married,2022
4662,Otieno Kibaki,1266306,252944,252944,152000,Head of Household,2023
4663,Njoroge Kirui,4276963,848394,848394,705832,Married,2022
4664,Kimani Kirui,986075,261723,261723,1786771,Head of Household,2024
4665,Chepkoech Kiprono,4322463,1217799,1217799,521003,Married,2022
4666,Chebet Ngugi,4782735,1291652,1291652,781036,Head of Household,2024
4667,Nyambura Kiprono,2591345,1755873,1755873,161882,Head of Household,2022
4668,Chebet Kuria,4752497,1192107,1192107,879855,Married,2023
4669,Kipchoge Ochieng,41854429,12070032,0,7537768,Married,2022
4670,Chebet Ouma,22759041,3748727,0,5272899,Head of Household,2022
4671,Otieno Kiprotich,234705,38294,38294,51004,Head of Household,2022
4672,Omondi Mwangi,791941,110857,110857,3119,Single,2024
4673,Kiplangat Ochieng,4839776,1073599,1073599,412649,Single,2022
4674,Wambui Nyong'o,5671635,1454812,1454812,97147,Single,2024
4675,Kipchoge Sigei,1751257,256931,256931,360168,Single,2023
4676,Odinga Gitau,4670011,1265554,1265554,915536,Head of Household,2023
4677,Ruto Kamau,1512678,262701,262701,447009,Head of Household,2023
4678,Kosgei Kirui,426617,99701,99701,59480,Single,2022
4679,Kimani Owino,1264893,374978,374978,203090,Married,2023
4680,Gathoni Korir,4016540,1115922,1115922,4573397,Single,2023
4681,Kariuki Njuguna,3770990,462747,462747,783110,Single,2022
4682,Nyambura Karanja,38234300,9421003,0,10767873,Single,2024
4683,Auma Rudisha,1517730,268390,268390,153374,Single,2022
4684,Njoroge Nyong'o,2952935,369927,369927,297364,Married,2023
4685,Gathoni Kemboi,4774351,969919,969919,228791,Married,2022
4686,Cherono Mwangi,2177099,563527,563527,75354,Married,2023
4687,Maina Ngugi,2847123,817512,817512,669032,Married,2023
4688,Chepkoech Kipchoge,19923734,2840743,0,5353024,Married,2023
4689,Kipchoge Ondiek,2469611,330480,330480,408721,Head of Household,2022
4690,Kosgei Rotich,1767752,253028,253028,183895,Married,2022
4691,Mutua Sigei,3052356,330134,330134,192676,Head of Household,2022
4692,Maina Korir,2351496,1139207,1139207,184073,Head of Household,2023
4693,Muthoni Kiprotich,1970032,468395,468395,462090,Married,2024
4694,Kimani Gitau,40084336,6820501,0,4317848,Single,2023
4695,Jelimo Kipkemoi,383354,45923,45923,40163,Married,2023
4696,Kosgei Owino,27971517,6096733,0,3739898,Married,2022
4697,Auma Kiprotich,950450,107482,107482,183018,Head of Household,2022
4698,Kipchoge Nyong'o,366412,73968,73968,104867,Married,2023
4699,Kariuki Kirui,3229726,900917,900917,751727,Head of Household,2024
4700,Njeri Sang,1720780,284629,284629,199255,Married,2023
4701,Cherono Sigei,4755970,815548,815548,508973,Single,2023
4702,Kosgei Kuria,2810158,737983,737983,230946,Head of Household,2024
4703,Kibet Njuguna,514378,86075,86075,33566,Single,2023
4704,Omondi Mwangi,4190738,726591,726591,806938,Single,2022
4705,Kipchoge Kuria,2608105,1532906,1532906,43612,Married,2023
4706,Akinyi Sigei,4500764,921569,921569,4731008,Single,2022
4707,Kibet Kiprotich,4309210,1870293,1870293,778511,Head of Household,2022
4708,Kimani Ngugi,14308074,3021462,3021462,-408764,Married,2024
4709,Cherono Njuguna,4485543,1252716,1252716,869663,Single,2024
4710,Kipchoge Ondiek,1880882,1501658,1501658,105198,Head of Household,2023
4711,Kibet Ondiek,1466495,197305,197305,30851,Head of Household,2022
4712,Omondi Kirui,3329856,596195,596195,524748,Head of Household,2023
4713,Kiplangat Ngugi,1103344,286874,286874,189894,Single,2022
4714,Maina Ngugi,2319472,504064,504064,323197,Married,2024
4715,Mutua Muchiri,1659933,300179,300179,358622,Head of Household,2024
4716,Njoroge Karanja,2671203,1175711,1175711,222383,Single,2024
4717,Jelimo Kipchoge,37419000,9079029,0,9309731,Head of Household,2022
4718,Otieno Gitau,3302007,373152,373152,1968,Single,2023
4719,Kosgei Muchiri,4958719,1098998,1098998,650096,Married,2024
4720,Maina Kirui,841643,213100,213100,131844,Married,2024
4721,Kamau Nyong'o,3664813,397929,397929,813880,Married,2022
4722,Omondi Kimutai,48401007,13756639,0,10117645,Single,2023
4723,Cherono Kamau,1149686,261170,261170,66141,Single,2024
4724,Nyambura Kamau,24965419,4913545,4913545,57060,Single,2022
4725,Cheruiyot Kiprotich,1569083,310822,310822,183771,Married,2023
4726,Njoroge Mwangi,1232566,347005,347005,97839,Married,2023
4727,Muthoni Bett,701607,176605,176605,25298,Married,2023
4728,Jelimo Korir,905325,127461,127461,30085,Head of Household,2023
4729,Kibet Korir,4413153,1926285,1926285,421059,Single,2022
4730,Otieno Kuria,316321,90876,90876,31894,Head of Household,2023
4731,Kibet Ondiek,666518,125097,125097,102323,Single,2023
4732,Otieno Kipchoge,1255320,140568,140568,277889,Married,2024
4733,Odhiambo Rotich,24829584,3913552,0,4348764,Single,2024
4734,Kamau Kiprotich,1763408,483850,483850,374793,Single,2023
4735,Chepkoech Kiprotich,4213371,2819195,2819195,658835,Single,2023
4736,Akinyi Rudisha,48564728,13321132,0,5316489,Married,2024
4737,Nyambura Mwangi,374956,103301,103301,62431,Single,2022
4738,Kiprop Lagat,666837,77668,77668,11042,Married,2023
4739,Odhiambo Kuria,1692790,367465,367465,186042,Single,2024
4740,Kariuki Korir,3299029,1910868,1910868,391438,Single,2022
4741,Omondi Wanjala,720874,115551,115551,158547,Head of Household,2024
4742,Wambui Kimutai,2832942,535933,535933,793860,Married,2024
4743,Chepkoech Rotich,2737434,790734,790734,762528,Single,2022
4744,Kiprop Karanja,4215357,1840472,1840472,528365,Head of Household,2022
4745,Otieno Kibaki,3509861,2633677,2633677,198471,Head of Household,2022
4746,Chepkoech Njuguna,1983210,276806,276806,180649,Married,2024
4747,Auma Sang,358722,97487,97487,107226,Married,2023
4748,Kariuki Njuguna,2669894,729315,729315,-378962,Married,2022
4749,Wanjiku Kenyatta,4916198,506321,506321,5799975,Head of Household,2024
4750,Njeri Kamau,1819581,496365,496365,128999,Single,2024
4751,Chebet Kenyatta,985622,219689,219689,198478,Head of Household,2022
4752,Njeri Sigei,18799958,5095341,0,4251555,Head of Household,2023
4753,Muthoni Karanja,24179122,4824561,4824561,24799135,Married,2024
4754,Ruto Kamau,3628298,909286,909286,353134,Head of Household,2022
4755,Njoroge Rudisha,1794634,417382,417382,377759,Single,2023
4756,Maina Kuria,38170631,6851879,0,497101,Married,2023
4757,Kiprop Mutai,4974672,1237455,1237455,476625,Head of Household,2024
4758,Chepkoech Ondiek,37080879,10360265,0,1771551,Single,2024
4759,Odinga Kipchoge,2108462,621753,621753,178534,Married,2024
4760,Odhiambo Kamau,1154408,206904,206904,79173,Head of Household,2023
